user_id	item_id	time
4670	5453	1323993600
7303	1134	1323993600
7459	3034	1323993600
7742	2651	1323993600
8336	2858	1323993600
8758	1534	1323993600
8758	4912	1323993600
8758	6978	1323993600
8758	6979	1323993600
9035	6808	1323993600
9485	721	1323993600
9567	6132	1323993600
10129	3364	1323993600
10129	5613	1323993600
11020	2953	1323993600
11357	6498	1323993600
11605	568	1323993600
11605	2463	1323993600
11605	4719	1323993600
11605	5091	1323993600
11719	1954	1323993600
12088	1133	1323993600
12088	3380	1323993600
12088	4342	1323993600
12088	4345	1323993600
12088	4354	1323993600
12088	4723	1323993600
12088	5566	1323993600
12088	5940	1323993600
12088	6197	1323993600
12088	6268	1323993600
12434	957	1323993600
13351	2474	1323993600
13616	6808	1323993600
14032	6618	1323993600
14406	5845	1323993600
14604	6183	1323993600
322	3707	1324080000
635	6655	1324080000
690	272	1324080000
1690	3235	1324080000
1715	2061	1324080000
2576	7045	1324080000
3627	28	1324080000
3627	6499	1324080000
3801	6900	1324080000
6266	3861	1324080000
6345	3817	1324080000
6431	6808	1324080000
7461	3856	1324080000
7630	2732	1324080000
8331	4894	1324080000
8350	5521	1324080000
9203	2248	1324080000
10113	3283	1324080000
12184	1989	1324080000
12184	2014	1324080000
12951	5737	1324080000
14068	4214	1324080000
14068	4993	1324080000
14072	7066	1324080000
14072	7082	1324080000
14562	6229	1324080000
212	4221	1324166400
322	928	1324166400
322	3942	1324166400
322	5072	1324166400
322	6079	1324166400
689	6952	1324166400
1007	5661	1324166400
2067	5496	1324166400
3693	6977	1324166400
4090	5987	1324166400
4679	5890	1324166400
5822	6371	1324166400
5822	6921	1324166400
6454	2615	1324166400
7111	7020	1324166400
8335	7020	1324166400
8501	3493	1324166400
8501	4027	1324166400
9766	1947	1324166400
10418	5710	1324166400
10667	5999	1324166400
12463	6921	1324166400
13745	597	1324166400
322	543	1324252800
322	820	1324252800
322	887	1324252800
322	1840	1324252800
322	1869	1324252800
322	2445	1324252800
322	3235	1324252800
322	4434	1324252800
1964	2854	1324252800
2154	2444	1324252800
2154	3126	1324252800
2154	3313	1324252800
2154	5236	1324252800
2154	6008	1324252800
2154	6242	1324252800
2553	4580	1324252800
3020	4383	1324252800
4369	3586	1324252800
4901	539	1324252800
4901	1405	1324252800
4929	6109	1324252800
4931	4370	1324252800
4931	5745	1324252800
5819	2689	1324252800
6277	4049	1324252800
6357	6933	1324252800
6630	6287	1324252800
6697	6002	1324252800
6932	1760	1324252800
7522	729	1324252800
7696	2709	1324252800
7696	4259	1324252800
7696	4261	1324252800
7719	6704	1324252800
7874	3207	1324252800
7874	3291	1324252800
8596	965	1324252800
8596	3944	1324252800
9181	3651	1324252800
10050	3008	1324252800
10156	4902	1324252800
10156	5513	1324252800
10415	3508	1324252800
11009	1430	1324252800
11241	2053	1324252800
11241	3094	1324252800
11289	5259	1324252800
12175	1170	1324252800
12175	1188	1324252800
12285	614	1324252800
12285	6127	1324252800
13077	1215	1324252800
13351	5999	1324252800
13474	5999	1324252800
13609	488	1324252800
13996	54	1324252800
14004	4120	1324252800
14495	6318	1324252800
14565	6386	1324252800
193	1425	1324339200
193	1620	1324339200
2204	4819	1324339200
3193	1654	1324339200
3193	5186	1324339200
3234	5002	1324339200
3318	6354	1324339200
3377	111	1324339200
3493	1651	1324339200
4791	1906	1324339200
5123	4755	1324339200
5828	5290	1324339200
6159	5999	1324339200
6296	4287	1324339200
6897	1939	1324339200
7468	2221	1324339200
8738	2666	1324339200
8738	3677	1324339200
8892	5245	1324339200
9158	2403	1324339200
9177	5987	1324339200
9796	2426	1324339200
10145	4339	1324339200
10175	1952	1324339200
10175	3017	1324339200
10344	5072	1324339200
10409	5439	1324339200
10471	1886	1324339200
10471	4839	1324339200
10973	1790	1324339200
10990	1627	1324339200
11089	221	1324339200
11361	588	1324339200
11802	6088	1324339200
11927	7065	1324339200
12146	2935	1324339200
13018	2314	1324339200
13018	5518	1324339200
13018	6979	1324339200
13154	6002	1324339200
13646	5998	1324339200
13646	5999	1324339200
13883	5526	1324339200
874	4178	1324425600
874	4543	1324425600
906	1780	1324425600
906	1877	1324425600
1440	2747	1324425600
2178	5100	1324425600
2298	6306	1324425600
2877	6168	1324425600
3142	5718	1324425600
3203	1804	1324425600
3355	2478	1324425600
4929	331	1324425600
4929	2892	1324425600
4929	3419	1324425600
5103	6579	1324425600
6309	2932	1324425600
7209	2338	1324425600
7537	6655	1324425600
7753	5486	1324425600
8357	1328	1324425600
8807	4753	1324425600
9271	2398	1324425600
9625	5930	1324425600
9997	7081	1324425600
10348	794	1324425600
10443	2510	1324425600
10710	4377	1324425600
11651	5851	1324425600
11994	4614	1324425600
12220	5833	1324425600
12298	6347	1324425600
12351	357	1324425600
12404	1505	1324425600
12782	6579	1324425600
12787	6002	1324425600
13930	5999	1324425600
14136	6013	1324425600
14494	6368	1324425600
14495	3554	1324425600
14585	3560	1324425600
14585	3993	1324425600
14585	4062	1324425600
14585	5098	1324425600
156	2478	1324512000
156	3076	1324512000
156	3232	1324512000
156	4095	1324512000
156	6168	1324512000
677	5999	1324512000
867	1134	1324512000
1295	6229	1324512000
1495	6808	1324512000
1778	1134	1324512000
2048	5998	1324512000
2048	6029	1324512000
2048	6110	1324512000
2337	199	1324512000
2478	2338	1324512000
2636	6921	1324512000
2853	2113	1324512000
2853	3007	1324512000
2853	3402	1324512000
3656	6371	1324512000
3693	5999	1324512000
3868	6757	1324512000
4450	1134	1324512000
4450	6921	1324512000
4809	366	1324512000
4809	721	1324512000
4809	885	1324512000
4809	1015	1324512000
4809	1173	1324512000
4809	1805	1324512000
4809	2009	1324512000
4809	2556	1324512000
4809	2578	1324512000
4809	3848	1324512000
4809	3910	1324512000
4809	4409	1324512000
4809	4850	1324512000
4809	5016	1324512000
4809	5464	1324512000
4809	6263	1324512000
4809	6632	1324512000
4809	6764	1324512000
4809	6799	1324512000
4929	3378	1324512000
5237	1274	1324512000
5699	1778	1324512000
5699	3118	1324512000
5699	4449	1324512000
5943	5998	1324512000
6385	2707	1324512000
7357	6123	1324512000
7412	1134	1324512000
7629	2932	1324512000
7629	2935	1324512000
7629	3072	1324512000
7629	5513	1324512000
8328	6371	1324512000
8336	508	1324512000
8336	4876	1324512000
8370	2478	1324512000
9348	5173	1324512000
9551	5890	1324512000
9699	6808	1324512000
10174	604	1324512000
10429	4753	1324512000
11346	6977	1324512000
11550	1118	1324512000
11802	333	1324512000
11804	5999	1324512000
11899	1246	1324512000
13530	7020	1324512000
13777	6002	1324512000
13781	3447	1324512000
13995	5526	1324512000
14228	5526	1324512000
14352	6808	1324512000
14458	5949	1324512000
14567	6371	1324512000
484	4950	1324598400
1086	6089	1324598400
1216	6808	1324598400
1216	6921	1324598400
4745	1133	1324598400
4809	890	1324598400
4809	973	1324598400
4809	974	1324598400
4809	1231	1324598400
4809	2557	1324598400
4809	2709	1324598400
4809	2884	1324598400
4809	2954	1324598400
4809	3181	1324598400
4809	3239	1324598400
4809	3865	1324598400
4931	3655	1324598400
5315	4399	1324598400
5857	3122	1324598400
5917	3511	1324598400
5917	5599	1324598400
6249	893	1324598400
7461	2133	1324598400
7470	6002	1324598400
7995	5999	1324598400
7997	1379	1324598400
8973	6124	1324598400
9268	151	1324598400
9302	5003	1324598400
9550	6808	1324598400
9620	6253	1324598400
10015	671	1324598400
10651	488	1324598400
10651	5077	1324598400
11310	4899	1324598400
11699	1169	1324598400
12257	6347	1324598400
12919	373	1324598400
14025	1425	1324598400
238	6299	1324684800
238	6667	1324684800
1007	1412	1324684800
1314	6931	1324684800
3090	5091	1324684800
3894	6322	1324684800
4193	1778	1324684800
4193	3960	1324684800
4686	1457	1324684800
4686	1467	1324684800
4938	6054	1324684800
5237	1471	1324684800
5558	2246	1324684800
6112	292	1324684800
6112	3895	1324684800
6632	6977	1324684800
6896	3091	1324684800
6943	796	1324684800
7000	6132	1324684800
7634	3023	1324684800
8062	2267	1324684800
8712	2821	1324684800
8859	2479	1324684800
10719	1435	1324684800
12090	5613	1324684800
13033	6368	1324684800
13790	2456	1324684800
13790	2531	1324684800
14260	4076	1324684800
553	470	1324771200
696	2237	1324771200
699	2123	1324771200
699	4054	1324771200
1638	4902	1324771200
1725	3693	1324771200
3421	1803	1324771200
3421	2789	1324771200
3421	3705	1324771200
5189	34	1324771200
5189	2704	1324771200
5221	1261	1324771200
5221	1568	1324771200
5221	1971	1324771200
5221	3781	1324771200
5364	6699	1324771200
5364	6932	1324771200
5603	3906	1324771200
6962	5117	1324771200
6962	5373	1324771200
6962	6181	1324771200
7610	6024	1324771200
10643	3657	1324771200
13343	5987	1324771200
13591	2662	1324771200
13759	5998	1324771200
14014	4926	1324771200
14274	6002	1324771200
115	3456	1324857600
115	7045	1324857600
320	4110	1324857600
1753	434	1324857600
2441	3047	1324857600
2983	1738	1324857600
3139	5928	1324857600
3205	4379	1324857600
3205	5513	1324857600
3205	7065	1324857600
4663	2569	1324857600
4663	2782	1324857600
4802	2089	1324857600
4940	4856	1324857600
4940	5505	1324857600
4940	5515	1324857600
5149	4162	1324857600
6252	3766	1324857600
6328	5267	1324857600
6345	349	1324857600
6450	6655	1324857600
6788	488	1324857600
6788	4844	1324857600
6939	2935	1324857600
7461	711	1324857600
7461	5229	1324857600
8758	1227	1324857600
8758	5067	1324857600
8758	6933	1324857600
10188	6655	1324857600
10334	2052	1324857600
10334	3743	1324857600
10334	4995	1324857600
10334	6642	1324857600
10394	6344	1324857600
10463	2474	1324857600
10481	2334	1324857600
11089	2875	1324857600
12272	5005	1324857600
13094	6002	1324857600
13263	3314	1324857600
13263	4928	1324857600
13263	5373	1324857600
13263	5857	1324857600
13745	5751	1324857600
13752	5765	1324857600
13863	6677	1324857600
14164	4377	1324857600
14473	4883	1324857600
302	3538	1324944000
888	1401	1324944000
1055	6024	1324944000
1325	298	1324944000
1325	3580	1324944000
1325	5325	1324944000
1581	5526	1324944000
1581	7111	1324944000
1613	5207	1324944000
2736	5720	1324944000
3592	6932	1324944000
3671	5770	1324944000
3871	33	1324944000
3871	564	1324944000
3871	566	1324944000
3871	1246	1324944000
4139	4715	1324944000
4340	6075	1324944000
4576	1998	1324944000
5897	5071	1324944000
6224	6643	1324944000
6270	6123	1324944000
6923	4698	1324944000
7012	6371	1324944000
7468	652	1324944000
8115	3268	1324944000
8791	3775	1324944000
8791	6279	1324944000
8853	3683	1324944000
9378	1846	1324944000
11017	6116	1324944000
11901	5526	1324944000
12116	1522	1324944000
12251	6900	1324944000
12312	5073	1324944000
12576	1425	1324944000
12632	5752	1324944000
13303	4681	1324944000
13393	545	1324944000
13410	6808	1324944000
13469	3664	1324944000
14491	5764	1324944000
229	6127	1325030400
714	6213	1325030400
918	1818	1325030400
1877	6024	1325030400
2128	6002	1325030400
2747	3657	1325030400
2747	4815	1325030400
3196	4195	1325030400
3462	1653	1325030400
3462	4111	1325030400
3679	1505	1325030400
4807	4754	1325030400
4899	5478	1325030400
5408	6786	1325030400
5443	2877	1325030400
5443	6867	1325030400
6278	4939	1325030400
6388	6655	1325030400
6871	1758	1325030400
7310	6900	1325030400
7379	519	1325030400
7379	6406	1325030400
7845	5443	1325030400
8367	6024	1325030400
8795	6331	1325030400
8795	6334	1325030400
9004	942	1325030400
9004	4755	1325030400
9286	6024	1325030400
9680	4379	1325030400
10465	6024	1325030400
10575	3846	1325030400
11225	6024	1325030400
11765	5091	1325030400
12457	1227	1325030400
13386	5999	1325030400
13818	5999	1325030400
14569	3575	1325030400
14629	6598	1325030400
14629	6757	1325030400
418	5999	1325116800
434	6335	1325116800
1141	6002	1325116800
1141	6024	1325116800
1393	5999	1325116800
1789	5545	1325116800
1911	6002	1325116800
1911	6024	1325116800
1940	6002	1325116800
1943	3671	1325116800
1943	5405	1325116800
1976	6655	1325116800
1996	6386	1325116800
2206	4088	1325116800
2661	6655	1325116800
2892	4340	1325116800
2898	1852	1325116800
2898	3449	1325116800
3106	4221	1325116800
3300	5165	1325116800
4020	1123	1325116800
4626	5999	1325116800
4807	2452	1325116800
4992	991	1325116800
4992	3137	1325116800
4992	3582	1325116800
4992	6431	1325116800
5045	6024	1325116800
5349	6340	1325116800
5475	1522	1325116800
5475	4833	1325116800
5991	1805	1325116800
6169	283	1325116800
6221	4854	1325116800
6464	5999	1325116800
6541	2556	1325116800
6852	6977	1325116800
7140	6024	1325116800
7502	4874	1325116800
7818	5999	1325116800
7845	4296	1325116800
7845	5617	1325116800
8096	6247	1325116800
8717	3209	1325116800
9067	6024	1325116800
9068	5999	1325116800
9449	1086	1325116800
9704	5661	1325116800
9987	4307	1325116800
10879	6704	1325116800
10879	6808	1325116800
10970	3309	1325116800
11289	5054	1325116800
11786	3210	1325116800
11786	4379	1325116800
11786	5502	1325116800
11786	6058	1325116800
12344	2244	1325116800
12486	5429	1325116800
12985	6024	1325116800
13159	5999	1325116800
13159	6024	1325116800
13235	3861	1325116800
13364	6024	1325116800
13900	594	1325116800
13900	890	1325116800
13900	6313	1325116800
14132	6932	1325116800
14265	797	1325116800
14265	4752	1325116800
14495	1719	1325116800
434	1546	1325203200
434	1560	1325203200
494	5999	1325203200
812	4379	1325203200
812	6655	1325203200
955	598	1325203200
955	3186	1325203200
955	4309	1325203200
955	5193	1325203200
955	6632	1325203200
1519	5999	1325203200
1539	6002	1325203200
1618	1978	1325203200
2746	4001	1325203200
3047	6024	1325203200
3506	2952	1325203200
3588	6354	1325203200
3788	4373	1325203200
3788	5091	1325203200
3788	5439	1325203200
3931	5373	1325203200
4281	5999	1325203200
4759	6921	1325203200
4807	2453	1325203200
5378	6024	1325203200
5950	5512	1325203200
6524	1681	1325203200
6524	2109	1325203200
6524	2530	1325203200
6524	3108	1325203200
6814	6002	1325203200
6896	5528	1325203200
7122	5999	1325203200
7324	6024	1325203200
7411	6811	1325203200
7491	5998	1325203200
7491	6002	1325203200
7637	2641	1325203200
7922	5999	1325203200
7938	5998	1325203200
8303	2434	1325203200
8303	4874	1325203200
8362	1586	1325203200
8454	5998	1325203200
8640	3610	1325203200
8791	4979	1325203200
9319	6704	1325203200
10029	58	1325203200
10095	2689	1325203200
10247	2735	1325203200
10907	873	1325203200
10930	6559	1325203200
10930	6578	1325203200
10932	5998	1325203200
11059	5771	1325203200
11225	5998	1325203200
11522	2933	1325203200
12464	4855	1325203200
12915	6937	1325203200
13407	3154	1325203200
13407	5259	1325203200
13407	6540	1325203200
13745	7156	1325203200
13838	1648	1325203200
13838	2622	1325203200
13838	3952	1325203200
13838	5500	1325203200
14347	6932	1325203200
26	1815	1325289600
218	3579	1325289600
898	2460	1325289600
1226	6024	1325289600
1313	1872	1325289600
1725	1828	1325289600
1743	7111	1325289600
1924	6808	1325289600
2038	5526	1325289600
2628	5998	1325289600
2628	6002	1325289600
2816	4762	1325289600
3106	3294	1325289600
3246	4514	1325289600
3336	5999	1325289600
3780	6031	1325289600
5172	6945	1325289600
6104	1253	1325289600
6200	2298	1325289600
6775	4080	1325289600
7283	7111	1325289600
7540	6375	1325289600
7589	6002	1325289600
7589	6024	1325289600
8108	2837	1325289600
8557	1484	1325289600
8557	1596	1325289600
8858	5224	1325289600
10026	6024	1325289600
10127	1565	1325289600
10551	5295	1325289600
11048	5174	1325289600
11341	424	1325289600
11341	2512	1325289600
11341	2958	1325289600
11341	3625	1325289600
11357	1786	1325289600
11357	5262	1325289600
11652	5999	1325289600
12169	587	1325289600
12169	597	1325289600
12169	3561	1325289600
12169	3621	1325289600
12381	5670	1325289600
12922	4860	1325289600
14041	3727	1325289600
14041	4801	1325289600
14284	5999	1325289600
14495	488	1325289600
1424	202	1325376000
1598	468	1325376000
1744	5999	1325376000
2181	6778	1325376000
2403	6002	1325376000
2516	1736	1325376000
2574	5878	1325376000
2631	6977	1325376000
2869	5208	1325376000
3851	4562	1325376000
4676	4510	1325376000
4676	4827	1325376000
6861	838	1325376000
8367	5999	1325376000
8398	1089	1325376000
8557	1477	1325376000
8731	7082	1325376000
8898	5998	1325376000
9317	866	1325376000
9360	2915	1325376000
9521	5091	1325376000
9521	5946	1325376000
9617	6002	1325376000
10463	3812	1325376000
11617	2761	1325376000
11654	6371	1325376000
11962	125	1325376000
11962	2304	1325376000
11962	5114	1325376000
11962	5115	1325376000
12437	1266	1325376000
13023	2249	1325376000
13023	5332	1325376000
13023	6185	1325376000
13874	6921	1325376000
14171	5999	1325376000
26	504	1325462400
26	4425	1325462400
1263	5998	1325462400
1528	3813	1325462400
1725	2818	1325462400
1789	3121	1325462400
1832	5999	1325462400
2093	7083	1325462400
2821	6024	1325462400
3019	262	1325462400
3314	3235	1325462400
3672	6879	1325462400
4166	6123	1325462400
4480	4128	1325462400
4914	3208	1325462400
4934	4548	1325462400
5256	6024	1325462400
5273	5999	1325462400
5277	5226	1325462400
5277	5897	1325462400
5588	6024	1325462400
5588	6360	1325462400
5978	6368	1325462400
5978	6933	1325462400
6333	6193	1325462400
7045	6024	1325462400
7822	1977	1325462400
8061	1548	1325462400
8061	1910	1325462400
8061	2808	1325462400
8285	7082	1325462400
8285	7084	1325462400
8786	2654	1325462400
9663	6024	1325462400
9863	1496	1325462400
9863	3491	1325462400
9863	3493	1325462400
10486	5100	1325462400
10544	3965	1325462400
10679	8434	1325462400
10772	6152	1325462400
10796	5172	1325462400
11533	865	1325462400
11695	6002	1325462400
12381	5395	1325462400
13094	268	1325462400
13094	3162	1325462400
13387	5999	1325462400
13479	6909	1325462400
13712	6660	1325462400
13714	6024	1325462400
13752	1086	1325462400
13865	568	1325462400
14204	5037	1325462400
14204	6447	1325462400
131	6002	1325548800
398	2988	1325548800
627	5116	1325548800
627	5117	1325548800
1146	5999	1325548800
1759	497	1325548800
2242	6002	1325548800
2480	6002	1325548800
2562	6978	1325548800
2825	6002	1325548800
2961	6808	1325548800
3140	1515	1325548800
3187	6024	1325548800
3443	2701	1325548800
3443	3105	1325548800
3816	326	1325548800
4171	6024	1325548800
4373	6921	1325548800
4582	332	1325548800
5388	4329	1325548800
5711	6921	1325548800
5828	396	1325548800
5828	6041	1325548800
5973	3784	1325548800
6038	3508	1325548800
6791	1233	1325548800
6943	2119	1325548800
7067	2655	1325548800
7316	240	1325548800
7316	1417	1325548800
7316	3012	1325548800
7335	6024	1325548800
7385	2338	1325548800
7470	5999	1325548800
7536	2819	1325548800
7575	2121	1325548800
8931	5999	1325548800
8967	3291	1325548800
9655	6002	1325548800
10338	6024	1325548800
10581	6024	1325548800
10753	3807	1325548800
11066	5928	1325548800
11970	6024	1325548800
12615	4406	1325548800
12811	5998	1325548800
13047	6002	1325548800
13772	5998	1325548800
627	5241	1325635200
1165	3231	1325635200
1785	5998	1325635200
1785	6002	1325635200
1846	6217	1325635200
2111	6121	1325635200
2111	6787	1325635200
3697	6757	1325635200
4112	854	1325635200
4137	6024	1325635200
4424	5741	1325635200
4424	5857	1325635200
4696	2345	1325635200
5308	513	1325635200
5618	5998	1325635200
7300	1413	1325635200
7300	2543	1325635200
7377	2832	1325635200
7432	1503	1325635200
7432	1735	1325635200
7432	4838	1325635200
7461	3984	1325635200
7461	5764	1325635200
7722	4752	1325635200
7842	4874	1325635200
8261	6002	1325635200
9509	5999	1325635200
9509	6024	1325635200
9625	6365	1325635200
9863	2036	1325635200
9937	5998	1325635200
10704	5999	1325635200
11493	3540	1325635200
11493	5306	1325635200
11964	5932	1325635200
11964	5936	1325635200
13505	6024	1325635200
13594	2892	1325635200
14481	5999	1325635200
1808	293	1325721600
1808	5527	1325721600
1842	6925	1325721600
1986	1463	1325721600
2203	5999	1325721600
2668	1724	1325721600
2978	6002	1325721600
3207	6002	1325721600
3449	4347	1325721600
3453	6933	1325721600
3763	1440	1325721600
6944	4379	1325721600
7255	4475	1325721600
7582	5434	1325721600
7628	1193	1325721600
7628	4321	1325721600
7628	6168	1325721600
7628	6170	1325721600
8020	3712	1325721600
8370	3446	1325721600
8431	3310	1325721600
8431	4967	1325721600
8557	4964	1325721600
10242	2960	1325721600
10242	3918	1325721600
10242	6237	1325721600
10269	6024	1325721600
10311	788	1325721600
10883	5370	1325721600
11536	2976	1325721600
11920	2564	1325721600
11920	6013	1325721600
12048	5085	1325721600
12381	5936	1325721600
12483	4602	1325721600
12925	5998	1325721600
13410	7111	1325721600
14432	6903	1325721600
14495	6765	1325721600
514	4915	1325808000
522	4399	1325808000
1725	1425	1325808000
1771	6655	1325808000
1804	4381	1325808000
1808	1335	1325808000
1808	6941	1325808000
1996	6932	1325808000
2332	6368	1325808000
2746	3939	1325808000
2877	58	1325808000
2906	6695	1325808000
3414	3712	1325808000
3421	3235	1325808000
3427	6655	1325808000
3667	1334	1325808000
3667	3743	1325808000
4333	3462	1325808000
4340	4447	1325808000
5100	2507	1325808000
6140	3268	1325808000
6695	1402	1325808000
6829	6103	1325808000
6995	301	1325808000
6995	4380	1325808000
6995	5844	1325808000
6995	6916	1325808000
7459	957	1325808000
7515	5871	1325808000
9068	7072	1325808000
9242	824	1325808000
9625	899	1325808000
9625	3353	1325808000
9625	6267	1325808000
9880	1016	1325808000
10085	2162	1325808000
10491	5999	1325808000
10491	6229	1325808000
10491	6808	1325808000
10733	6071	1325808000
10996	340	1325808000
10996	341	1325808000
11719	5559	1325808000
12404	5694	1325808000
12423	7082	1325808000
12632	6655	1325808000
12912	4336	1325808000
14040	2411	1325808000
14040	3382	1325808000
14202	6667	1325808000
14202	6979	1325808000
26	3681	1325894400
611	1080	1325894400
1725	1565	1325894400
2746	135	1325894400
2746	4714	1325894400
3021	1425	1325894400
3042	4739	1325894400
3147	6430	1325894400
3242	6323	1325894400
3733	6765	1325894400
4263	912	1325894400
4263	2434	1325894400
4263	2858	1325894400
4263	3112	1325894400
4263	4536	1325894400
4263	4706	1325894400
4367	4027	1325894400
4367	6267	1325894400
4598	6024	1325894400
4702	3002	1325894400
4857	5204	1325894400
5022	6979	1325894400
5995	599	1325894400
6939	6002	1325894400
7461	6982	1325894400
7739	6535	1325894400
8012	5376	1325894400
8399	519	1325894400
8399	1806	1325894400
8399	2387	1325894400
8399	2530	1325894400
8817	6351	1325894400
8817	6425	1325894400
9209	1333	1325894400
9841	560	1325894400
9917	405	1325894400
10029	2466	1325894400
10029	3052	1325894400
10029	5710	1325894400
10755	5998	1325894400
10755	6002	1325894400
10973	1719	1325894400
11158	2231	1325894400
12612	2060	1325894400
13094	5598	1325894400
13094	6773	1325894400
13094	6976	1325894400
13638	1402	1325894400
13792	3910	1325894400
14260	1450	1325894400
26	1674	1325980800
26	4685	1325980800
1160	6024	1325980800
2121	6932	1325980800
2746	3289	1325980800
2746	8359	1325980800
3339	3597	1325980800
3901	1756	1325980800
4183	4102	1325980800
4953	1251	1325980800
5243	3002	1325980800
5625	5024	1325980800
5743	6002	1325980800
6021	5727	1325980800
6527	5513	1325980800
6558	6237	1325980800
6986	4451	1325980800
7020	1384	1325980800
7396	6002	1325980800
7461	1606	1325980800
8505	6002	1325980800
9545	6002	1325980800
9663	5999	1325980800
9863	667	1325980800
9863	2549	1325980800
10675	6002	1325980800
10803	3215	1325980800
11883	3137	1325980800
12252	6347	1325980800
12556	719	1325980800
12870	3200	1325980800
12936	983	1325980800
13307	5755	1325980800
13307	6876	1325980800
13406	4342	1325980800
14612	2459	1325980800
245	4490	1326067200
731	6124	1326067200
731	6347	1326067200
881	3121	1326067200
2040	809	1326067200
2241	28	1326067200
2241	4252	1326067200
2272	490	1326067200
2272	3203	1326067200
2272	6563	1326067200
2272	6842	1326067200
3115	5405	1326067200
3322	5999	1326067200
3682	6808	1326067200
3900	2843	1326067200
5170	2059	1326067200
5622	1606	1326067200
5622	2045	1326067200
5622	4288	1326067200
6659	4121	1326067200
6747	5235	1326067200
6747	5852	1326067200
7086	6900	1326067200
7527	6796	1326067200
8061	7093	1326067200
8165	4368	1326067200
8772	6024	1326067200
8864	4249	1326067200
9625	5524	1326067200
10595	3307	1326067200
10706	3061	1326067200
10706	3062	1326067200
10706	3064	1326067200
10706	3067	1326067200
10762	3681	1326067200
10762	5179	1326067200
10880	5496	1326067200
12311	6319	1326067200
12912	4763	1326067200
13066	3972	1326067200
13066	4498	1326067200
13407	3072	1326067200
13972	722	1326067200
13972	861	1326067200
13972	1454	1326067200
13972	1554	1326067200
14495	5079	1326067200
14495	5406	1326067200
14570	6024	1326067200
1054	2148	1326153600
1420	721	1326153600
1920	3756	1326153600
2323	7047	1326153600
3146	6368	1326153600
3146	6933	1326153600
3797	5998	1326153600
3797	5999	1326153600
4054	5404	1326153600
4345	3682	1326153600
4353	5951	1326153600
4440	5578	1326153600
5155	4168	1326153600
5165	3749	1326153600
5375	6024	1326153600
5538	6024	1326153600
5785	6354	1326153600
6105	6579	1326153600
6678	7118	1326153600
7212	5581	1326153600
7764	5235	1326153600
8078	834	1326153600
8078	2697	1326153600
8092	2561	1326153600
8174	3840	1326153600
8174	4188	1326153600
8254	6598	1326153600
8548	6887	1326153600
11739	2061	1326153600
11843	6698	1326153600
11927	4317	1326153600
11927	4318	1326153600
12078	4856	1326153600
12811	5999	1326153600
12916	3605	1326153600
13094	5579	1326153600
13199	2895	1326153600
13199	5091	1326153600
13199	5577	1326153600
13199	5587	1326153600
13199	5598	1326153600
13199	6260	1326153600
13336	5181	1326153600
13866	5472	1326153600
573	5122	1326240000
881	5987	1326240000
1352	2117	1326240000
1352	4225	1326240000
1415	170	1326240000
1415	2239	1326240000
1867	2478	1326240000
2941	6015	1326240000
3208	1544	1326240000
3296	4812	1326240000
3672	1088	1326240000
4297	5003	1326240000
4340	6074	1326240000
4367	588	1326240000
4608	180	1326240000
4717	3232	1326240000
4733	4383	1326240000
5300	2176	1326240000
5300	2200	1326240000
5300	4129	1326240000
5300	5736	1326240000
5808	2024	1326240000
6289	3235	1326240000
6341	4134	1326240000
6716	3291	1326240000
6716	3768	1326240000
6716	4379	1326240000
6861	4434	1326240000
6939	5741	1326240000
6995	6655	1326240000
7449	4379	1326240000
8078	3327	1326240000
8078	4181	1326240000
8136	3231	1326240000
8170	6024	1326240000
9362	5998	1326240000
9956	5895	1326240000
10053	3688	1326240000
10053	4543	1326240000
10087	7082	1326240000
10257	249	1326240000
10417	6697	1326240000
11073	6921	1326240000
11216	6704	1326240000
11277	1967	1326240000
11576	5998	1326240000
11576	6002	1326240000
11802	989	1326240000
11843	2592	1326240000
11927	4588	1326240000
12187	6399	1326240000
12632	4904	1326240000
12931	6932	1326240000
13634	6123	1326240000
13634	6125	1326240000
196	5987	1326326400
431	6123	1326326400
442	4689	1326326400
456	6598	1326326400
945	2651	1326326400
1007	698	1326326400
1842	278	1326326400
2365	2488	1326326400
3235	6024	1326326400
3686	4394	1326326400
3686	5615	1326326400
3707	5622	1326326400
3760	3812	1326326400
5302	1134	1326326400
6327	2456	1326326400
6901	8116	1326326400
8236	4280	1326326400
8596	3287	1326326400
8664	5999	1326326400
8772	5998	1326326400
9129	6002	1326326400
9758	3364	1326326400
9956	6921	1326326400
10542	3444	1326326400
10578	6932	1326326400
12273	5727	1326326400
12404	5570	1326326400
12577	6002	1326326400
12645	7083	1326326400
12694	6406	1326326400
12891	2668	1326326400
13289	2601	1326326400
13609	2709	1326326400
14144	3015	1326326400
14388	319	1326326400
14440	6667	1326326400
14551	563	1326326400
14551	2929	1326326400
14551	6493	1326326400
739	6123	1326412800
739	6598	1326412800
1352	2832	1326412800
1352	4226	1326412800
1352	5277	1326412800
1370	2150	1326412800
1370	5894	1326412800
1762	2335	1326412800
2093	7084	1326412800
2235	5998	1326412800
2574	2689	1326412800
2906	6371	1326412800
2954	7111	1326412800
4191	3072	1326412800
4813	1645	1326412800
4940	3305	1326412800
5710	5054	1326412800
6280	4810	1326412800
6494	5618	1326412800
7009	6760	1326412800
7012	6228	1326412800
7172	3476	1326412800
7468	7153	1326412800
7709	6124	1326412800
8157	4653	1326412800
